step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
543	0x1.003a4a0000000p-5	0x1.f616780000000p-1	0x1.8a064a0000000p-1	0x1.30cca40000000p-1	0x1.c2c60c0000000p+10
544	0x1.7ee8ca0000000p-6	0x1.10fdf00000000p+0	0x1.ccd3de0000000p-1	0x1.1f79560000000p-1	0x1.c2c60c0000000p+10
545	0x1.6fd9ea0000000p-6	0x1.128d260000000p-1	0x1.c876d00000000p-2	0x1.237fec0000000p-2	0x1.c2c60c0000000p+10
546	0x1.afc7500000000p-6	0x1.a284040000000p+0	0x1.5b756e0000000p+0	0x1.cfb8cc0000000p-1	0x1.c2c60c0000000p+10
547	0x1.b1ba340000000p-6	0x1.9f6f3c0000000p+0	0x1.6774880000000p+0	0x1.9d8d620000000p-1	0x1.c2c60c0000000p+10
548	0x1.c6fce00000000p-6	0x1.e40fc40000000p-1	0x1.84ddf00000000p-1	0x1.1a11340000000p-1	0x1.c2c60c0000000p+10
549	0x1.9454000000000p-6	0x1.6162fe0000000p+0	0x1.05b4400000000p+0	0x1.d56f2a0000000p-1	0x1.c2c60c0000000p+10
550	0x1.b8a9960000000p-6	0x1.36f63e0000000p-1	0x1.1400e40000000p-1	0x1.01fede0000000p-2	0x1.c2c60c0000000p+10
551	0x1.9b2bee0000000p-6	0x1.ec97680000000p-1	0x1.8cb0180000000p-1	0x1.1fae7a0000000p-1	0x1.c2c60c0000000p+10
552	0x1.91a6020000000p-6	0x1.5cfea20000000p-1	0x1.36e2960000000p-1	0x1.2d54b60000000p-2	0x1.c2c60c0000000p+10
553	0x1.79073a0000000p-6	0x1.0961b80000000p+0	0x1.be8f7e0000000p-1	0x1.1935a20000000p-1	0x1.c2c60c0000000p+10
554	0x1.667c800000000p-6	0x1.25aaae0000000p+0	0x1.00c6700000000p+0	0x1.1223920000000p-1	0x1.c2c60c0000000p+10
555	0x1.74f3e60000000p-6	0x1.704f5a0000000p+0	0x1.0710520000000p+0	0x1.0088700000000p+0	0x1.c2c60c0000000p+10
556	0x1.8117900000000p-6	0x1.cf4a640000000p+0	0x1.633d480000000p+0	0x1.2705820000000p+0	0x1.c2c60c0000000p+10
557	0x1.b715c00000000p-6	0x1.b9a77a0000000p-1	0x1.80a1380000000p-1	0x1.9ef3980000000p-2	0x1.c2c60c0000000p+10
558	0x1.a1b1600000000p-6	0x1.a479240000000p-1	0x1.68583e0000000p-1	0x1.a521400000000p-2	0x1.c2c60c0000000p+10
559	0x1.dec79e0000000p-6	0x1.d8b7da0000000p-1	0x1.9b63220000000p-1	0x1.c5d99e0000000p-2	0x1.c2c60c0000000p+10
560	0x1.4ba4c40000000p-6	0x1.8ef32c0000000p+0	0x1.2ade120000000p+0	0x1.0748360000000p+0	0x1.c2c60c0000000p+10
561	0x1.785ad40000000p-6	0x1.7d14380000000p+0	0x1.2630ce0000000p+0	0x1.e29c1a0000000p-1	0x1.c2c60c0000000p+10
562	0x1.8c67240000000p-6	0x1.fa7dd20000000p-1	0x1.b7c4720000000p-1	0x1.edb90e0000000p-2	0x1.c2c60c0000000p+10
563	0x1.7fe66e0000000p-6	0x1.696c4e0000000p-1	0x1.3b7d560000000p-1	0x1.4fd88e0000000p-2	0x1.c2c60c0000000p+10
564	0x1.810f160000000p-6	0x1.bedbc40000000p-1	0x1.535d360000000p-1	0x1.2037360000000p-1	0x1.c2c60c0000000p+10
565	0x1.4133a60000000p-6	0x1.ccd29a0000000p-1	0x1.8236980000000p-1	0x1.edb8460000000p-2	0x1.c2c60e0000000p+10
566	0x1.c249700000000p-6	0x1.bdd4a60000000p-1	0x1.7467f20000000p-1	0x1.de30a80000000p-2	0x1.c2c60c0000000p+10
567	0x1.49c7220000000p-6	0x1.3ace220000000p-1	0x1.1160540000000p-1	0x1.2840800000000p-2	0x1.c2c60e0000000p+10
568	0x1.a47f5a0000000p-6	0x1.dc66320000000p-1	0x1.97a2f20000000p-1	0x1.e06e860000000p-2	0x1.c2c60e0000000p+10
569	0x1.6fd1a60000000p-6	0x1.6964260000000p+0	0x1.1959040000000p+0	0x1.c318440000000p-1	0x1.c2c60e0000000p+10
570	0x1.69f72a0000000p-6	0x1.303ece0000000p+0	0x1.d80b360000000p-1	0x1.7de0760000000p-1	0x1.c2c60e0000000p+10
571	0x1.0ff0260000000p-6	0x1.2800640000000p+0	0x1.d9ae760000000p-1	0x1.60f6e20000000p-1	0x1.c2c60e0000000p+10
572	0x1.69ed9a0000000p-6	0x1.a1c9ce0000000p-1	0x1.465d720000000p-1	0x1.00fc0a0000000p-1	0x1.c2c60e0000000p+10
573	0x1.42fb7a0000000p-6	0x1.c8401c0000000p-1	0x1.68dd240000000p-1	0x1.13f2360000000p-1	0x1.c2c60e0000000p+10
574	0x1.3433b80000000p-6	0x1.522e7e0000000p-1	0x1.1a4b7c0000000p-1	0x1.6bd9680000000p-2	0x1.c2c60e0000000p+10
575	0x1.56263e0000000p-6	0x1.7d56840000000p-1	0x1.482dcc0000000p-1	0x1.7ddfb00000000p-2	0x1.c2c60e0000000p+10
576	0x1.1f0c6e0000000p-6	0x1.4d021e0000000p-1	0x1.1f4c360000000p-1	0x1.4669700000000p-2	0x1.c2c60e0000000p+10
577	0x1.53e2ac0000000p-6	0x1.9e0f1e0000000p-1	0x1.6738b60000000p-1	0x1.9132b80000000p-2	0x1.c2c60e0000000p+10
578	0x1.2a348e0000000p-6	0x1.429a900000000p-1	0x1.1787240000000p-1	0x1.34c0de0000000p-2	0x1.c2c60e0000000p+10
579	0x1.a8b1d60000000p-6	0x1.72236c0000000p-1	0x1.4a19b20000000p-1	0x1.44aa320000000p-2	0x1.c2c60e0000000p+10
580	0x1.d653860000000p-6	0x1.cb277c0000000p-1	0x1.93f3340000000p-1	0x1.a6c3400000000p-2	0x1.c2c60e0000000p+10
581	0x1.20461e0000000p-5	0x1.c27f260000000p-1	0x1.8fb72e0000000p-1	0x1.8187020000000p-2	0x1.c2c60e0000000p+10
582	0x1.bf0ede0000000p-6	0x1.87b43c0000000p+0	0x1.3281540000000p+0	0x1.e52e400000000p-1	0x1.c2c60e0000000p+10
583	0x1.6438fc0000000p-6	0x1.89b7ee0000000p-1	0x1.62505e0000000p-1	0x1.47055c0000000p-2	0x1.c2c60e0000000p+10
584	0x1.7dc06a0000000p-6	0x1.c5b7720000000p-1	0x1.7c90ea0000000p-1	0x1.e8e6fc0000000p-2	0x1.c2c60e0000000p+10
585	0x1.1cbe080000000p-6	0x1.aa3c9c0000000p+0	0x1.360e160000000p+0	0x1.23e2200000000p+0	0x1.c2c60e0000000p+10
586	0x1.7bdce00000000p-6	0x1.5fa8dc0000000p-1	0x1.30ff220000000p-1	0x1.4ede760000000p-2	0x1.c2c60e0000000p+10
587	0x1.6081560000000p-6	0x1.647ee80000000p-1	0x1.3291a40000000p-1	0x1.5cc50a0000000p-2	0x1.c2c60e0000000p+10
588	0x1.5e8bb00000000p-6	0x1.4c21440000000p-1	0x1.024b280000000p-1	0x1.98b35e0000000p-2	0x1.c2c60e0000000p+10
589	0x1.36ad760000000p-6	0x1.5ce6bc0000000p-1	0x1.3552760000000p-1	0x1.3a715c0000000p-2	0x1.c2c60e0000000p+10
590	0x1.7eac540000000p-6	0x1.97fbee0000000p-1	0x1.5a76b20000000p-1	0x1.a354d40000000p-2	0x1.c2c60e0000000p+10
591	0x1.9a34340000000p-6	0x1.03e8260000000p+0	0x1.bc944a0000000p-1	0x1.0728ba0000000p-1	0x1.c2c60e0000000p+10
592	0x1.82f78e0000000p-6	0x1.7b71620000000p-1	0x1.4666080000000p-1	0x1.7993180000000p-2	0x1.c2c6100000000p+10
593	0x1.8248240000000p-6	0x1.7360b80000000p-1	0x1.45e1500000000p-1	0x1.582e8a0000000p-2	0x1.c2c6100000000p+10
594	0x1.2f93440000000p-6	0x1.8e0c8a0000000p-1	0x1.586bfc0000000p-1	0x1.8736d60000000p-2	0x1.c2c6100000000p+10
595	0x1.6e5b940000000p-6	0x1.2fc9680000000p-1	0x1.0ae8840000000p-1	0x1.0ff7e00000000p-2	0x1.c2c60e0000000p+10
596	0x1.4116ce0000000p-6	0x1.2a06aa0000000p-1	0x1.d9bed00000000p-2	0x1.631ed80000000p-2	0x1.c2c60e0000000p+10
597	0x1.83742a0000000p-6	0x1.6496e20000000p+0	0x1.1233820000000p+0	0x1.c6305e0000000p-1	0x1.c2c60e0000000p+10
598	0x1.8ede480000000p-6	0x1.8555e00000000p-1	0x1.50faf40000000p-1	0x1.7b0dd20000000p-2	0x1.c2c60e0000000p+10
599	0x1.5080180000000p-6	0x1.f7ac380000000p-1	0x1.86ec220000000p-1	0x1.3b283a0000000p-1	0x1.c2c60e0000000p+10
600	0x1.6ffede0000000p-6	0x1.f3e1380000000p-1	0x1.68c0e20000000p-1	0x1.553f300000000p-1	0x1.c2c60e0000000p+10
601	0x1.5badb80000000p-6	0x1.70c8c40000000p-1	0x1.3bf45c0000000p-1	0x1.693ea80000000p-2	0x1.c2c60e0000000p+10
602	0x1.981cd20000000p-6	0x1.3435180000000p-1	0x1.0e3c520000000p-1	0x1.1648000000000p-2	0x1.c2c60e0000000p+10
603	0x1.66c49a0000000p-6	0x1.a0592e0000000p-1	0x1.567f2a0000000p-1	0x1.d1f8860000000p-2	0x1.c2c60e0000000p+10
604	0x1.2f67700000000p-6	0x1.bdaa920000000p+0	0x1.2f4fea0000000p+0	0x1.4547c40000000p+0	0x1.c2c60e0000000p+10
605	0x1.531a620000000p-6	0x1.85f9820000000p-1	0x1.4fd9360000000p-1	0x1.7fe8100000000p-2	0x1.c2c6100000000p+10
606	0x1.441c0e0000000p-6	0x1.a1324a0000000p-1	0x1.60963a0000000p-1	0x1.b50d7a0000000p-2	0x1.c2c6100000000p+10
607	0x1.bb7dbe0000000p-6	0x1.d4cac20000000p-1	0x1.8ae5540000000p-1	0x1.ef783e0000000p-2	0x1.c2c6100000000p+10
608	0x1.8723760000000p-6	0x1.8a14560000000p+0	0x1.222e100000000p+0	0x1.09a5520000000p+0	0x1.c2c6100000000p+10
609	0x1.2c714a0000000p-6	0x1.a70a0e0000000p-1	0x1.6062a40000000p-1	0x1.cadcfe0000000p-2	0x1.c2c6100000000p+10
610	0x1.39a2da0000000p-6	0x1.6b89aa0000000p-1	0x1.27cdcc0000000p-1	0x1.9bd5a60000000p-2	0x1.c2c6100000000p+10
611	0x1.6937be0000000p-6	0x1.850bb80000000p-1	0x1.4dc0f20000000p-1	0x1.86197a0000000p-2	0x1.c2c6100000000p+10
612	0x1.5d64620000000p-6	0x1.f124300000000p+0	0x1.6606340000000p+0	0x1.57f5f00000000p+0	0x1.c2c6100000000p+10
613	0x1.4b85360000000p-6	0x1.255aa40000000p+1	0x1.a6f0c20000000p+0	0x1.9602900000000p+0	0x1.c2c6100000000p+10
614	0x1.6791c60000000p-6	0x1.08089e0000000p+0	0x1.c3bc5e0000000p-1	0x1.0d03920000000p-1	0x1.c2c6100000000p+10
615	0x1.5012220000000p-6	0x1.db09c00000000p-1	0x1.70cf020000000p-1	0x1.2849c20000000p-1	0x1.c2c6100000000p+10
616	0x1.8525e60000000p-6	0x1.ac56e00000000p-1	0x1.7839ac0000000p-1	0x1.9005b80000000p-2	0x1.c2c6120000000p+10
617	0x1.a1104e0000000p-6	0x1.6c593e0000000p+0	0x1.2e7a020000000p+0	0x1.9347420000000p-1	0x1.c2c6120000000p+10
618	0x1.804fb60000000p-6	0x1.936d4c0000000p-1	0x1.56ba320000000p-1	0x1.9433f00000000p-2	0x1.c2c6120000000p+10
619	0x1.abd7500000000p-6	0x1.c861560000000p-1	0x1.82f4800000000p-1	0x1.c4082c0000000p-2	0x1.c2c6120000000p+10
620	0x1.474a440000000p-6	0x1.14c6020000000p+0	0x1.e24cd00000000p-1	0x1.0856360000000p-1	0x1.c2c6120000000p+10
621	0x1.64646a0000000p-6	0x1.694e560000000p-1	0x1.3908540000000p-1	0x1.5fac420000000p-2	0x1.c2c6120000000p+10
622	0x1.6ce80e0000000p-6	0x1.21fecc0000000p-1	0x1.f61e980000000p-2	0x1.154b340000000p-2	0x1.c2c6120000000p+10
623	0x1.75b54c0000000p-6	0x1.022ffa0000000p+0	0x1.b628e20000000p-1	0x1.07e80c0000000p-1	0x1.c2c6120000000p+10
624	0x1.667c1e0000000p-6	0x1.70bc520000000p-1	0x1.3ed9060000000p-1	0x1.626b5a0000000p-2	0x1.c2c6140000000p+10
625	0x1.acdfaa0000000p-6	0x1.21b59e0000000p+0	0x1.e8f5940000000p-1	0x1.2fb4a40000000p-1	0x1.c2c6120000000p+10
626	0x1.6be5300000000p-6	0x1.3234ee0000000p+0	0x1.ef5cd00000000p-1	0x1.63d8600000000p-1	0x1.c2c6120000000p+10
627	0x1.ca0ca40000000p-6	0x1.d172080000000p-1	0x1.8934be0000000p-1	0x1.dfa7220000000p-2	0x1.c2c6120000000p+10
628	0x1.a0a3f60000000p-6	0x1.26eeb00000000p-1	0x1.0301d00000000p-1	0x1.f10e6a0000000p-3	0x1.c2c6120000000p+10
629	0x1.6e5e000000000p-6	0x1.aa6ab60000000p-1	0x1.70b1500000000p-1	0x1.a31dc20000000p-2	0x1.c2c6120000000p+10
630	0x1.a5c3ae0000000p-6	0x1.467e980000000p-1	0x1.1c57920000000p-1	0x1.37fc180000000p-2	0x1.c2c6140000000p+10
631	0x1.6815c60000000p-6	0x1.00b6f60000000p+0	0x1.bc4e0c0000000p-1	0x1.f50f740000000p-2	0x1.c2c6140000000p+10
632	0x1.68bda60000000p-6	0x1.4af8ec0000000p+0	0x1.25139e0000000p+0	0x1.29f2080000000p-1	0x1.c2c6160000000p+10
633	0x1.4f72000000000p-6	0x1.3d9d280000000p+0	0x1.b75caa0000000p-1	0x1.c703e80000000p-1	0x1.c2c6160000000p+10
634	0x1.90595a0000000p-6	0x1.9c69be0000000p-2	0x1.709dc20000000p-2	0x1.3b9cbc0000000p-3	0x1.c2c6160000000p+10
635	0x1.7f99240000000p-6	0x1.7c0fae0000000p+0	0x1.16b6120000000p+0	0x1.01812a0000000p+0	0x1.c2c6160000000p+10
636	0x1.3615c60000000p-6	0x1.6ead4e0000000p+0	0x1.08b4aa0000000p+0	0x1.fa0f0a0000000p-1	0x1.c2c6160000000p+10
637	0x1.3491d60000000p-6	0x1.0477240000000p+0	0x1.9044b60000000p-1	0x1.493eb00000000p-1	0x1.c2c6160000000p+10
638	0x1.65bdce0000000p-6	0x1.37e9e80000000p+0	0x1.0382540000000p+0	0x1.554ae20000000p-1	0x1.c2c6160000000p+10
639	0x1.bd4afe0000000p-6	0x1.872c0e0000000p+0	0x1.291b740000000p+0	0x1.fad5240000000p-1	0x1.c2c6160000000p+10
640	0x1.755b460000000p-6	0x1.4539de0000000p-1	0x1.15914e0000000p-1	0x1.4594ec0000000p-2	0x1.c2c6140000000p+10
641	0x1.564f600000000p-6	0x1.a4e4ac0000000p-1	0x1.63be1e0000000p-1	0x1.acf2a00000000p-2	0x1.c2c6140000000p+10
642	0x1.a85ffa0000000p-6	0x1.6fc62e0000000p+0	0x1.087d3c0000000p+0	0x1.fc6a240000000p-1	0x1.c2c6140000000p+10
643	0x1.4e26540000000p-6	0x1.6ee10a0000000p-1	0x1.2d45a00000000p-1	0x1.9a106a0000000p-2	0x1.c2c6140000000p+10
644	0x1.1f13aa0000000p-6	0x1.4f6a060000000p-1	0x1.250dfe0000000p-1	0x1.39a2900000000p-2	0x1.c2c6140000000p+10
645	0x1.c4276e0000000p-6	0x1.3d2fa80000000p+0	0x1.e251e60000000p-1	0x1.96e4ae0000000p-1	0x1.c2c6140000000p+10
646	0x1.5b9ee00000000p-6	0x1.66437e0000000p-1	0x1.2a2cca0000000p-1	0x1.7924e00000000p-2	0x1.c2c6140000000p+10
647	0x1.84833c0000000p-6	0x1.c5a5a80000000p-1	0x1.50a4ba0000000p-1	0x1.2ab0be0000000p-1	0x1.c2c6140000000p+10
648	0x1.86d6e60000000p-6	0x1.9e34c00000000p-1	0x1.6f2c840000000p-1	0x1.739e080000000p-2	0x1.c2c6160000000p+10
649	0x1.4594400000000p-6	0x1.b2fc540000000p-1	0x1.57fe200000000p-1	0x1.06e98c0000000p-1	0x1.c2c6160000000p+10
650	0x1.8998540000000p-6	0x1.c6b7fe0000000p-1	0x1.7844060000000p-1	0x1.f2d2640000000p-2	0x1.c2c6160000000p+10
651	0x1.bb46440000000p-6	0x1.7327340000000p+0	0x1.182c360000000p+0	0x1.dd57b20000000p-1	0x1.c2c6160000000p+10
652	0x1.6e0ef20000000p-6	0x1.5487ee0000000p+0	0x1.148b2c0000000p+0	0x1.8a84da0000000p-1	0x1.c2c6160000000p+10
653	0x1.45ce2a0000000p-6	0x1.616b520000000p-1	0x1.3158ba0000000p-1	0x1.5c719a0000000p-2	0x1.c2c6160000000p+10
654	0x1.81a6be0000000p-6	0x1.18667e0000000p+0	0x1.bb2f1a0000000p-1	0x1.53c66a0000000p-1	0x1.c2c6160000000p+10
655	0x1.86f6a60000000p-6	0x1.5e68700000000p+1	0x1.0c0da80000000p+1	0x1.c2532c0000000p+0	0x1.c2c6160000000p+10
656	0x1.4ac0ae0000000p-6	0x1.9859240000000p-1	0x1.3952920000000p-1	0x1.fce5ee0000000p-2	0x1.c2c6160000000p+10
657	0x1.17d3500000000p-6	0x1.124aa00000000p-1	0x1.d1f7780000000p-2	0x1.11fe1e0000000p-2	0x1.c2c6160000000p+10
658	0x1.722ee40000000p-6	0x1.9633960000000p-1	0x1.3cf4fe0000000p-1	0x1.eec3c40000000p-2	0x1.c2c6160000000p+10
659	0x1.4d7c740000000p-6	0x1.0ac65a0000000p-1	0x1.ce113e0000000p-2	0x1.f8bcf80000000p-3	0x1.c2c6160000000p+10
660	0x1.87b70e0000000p-6	0x1.68e25c0000000p-1	0x1.373ede0000000p-1	0x1.5a06700000000p-2	0x1.c2c6160000000p+10
661	0x1.4297680000000p-6	0x1.0a2a3c0000000p+1	0x1.89a3c80000000p+0	0x1.65bcc40000000p+0	0x1.c2c6160000000p+10
662	0x1.6339be0000000p-6	0x1.fb6b9c0000000p-1	0x1.79b3b00000000p-1	0x1.5022140000000p-1	0x1.c2c6160000000p+10
663	0x1.e827b40000000p-6	0x1.dd70d20000000p+1	0x1.4e3b6a0000000p+1	0x1.549ee60000000p+1	0x1.c2c6160000000p+10
664	0x1.5f5d0e0000000p-6	0x1.1871a00000000p-1	0x1.e389300000000p-2	0x1.03551c0000000p-2	0x1.c2c6160000000p+10
665	0x1.3e86ba0000000p-6	0x1.a06e8c0000000p+0	0x1.22f46e0000000p+0	0x1.28b8260000000p+0	0x1.c2c6160000000p+10
666	0x1.84f0540000000p-6	0x1.53dc600000000p-1	0x1.19e22a0000000p-1	0x1.6fe3580000000p-2	0x1.c2c6180000000p+10
667	0x1.6e525c0000000p-6	0x1.96142c0000000p+0	0x1.2c99680000000p+0	0x1.0fd7480000000p+0	0x1.c2c6180000000p+10
668	0x1.50bf8a0000000p-6	0x1.99714a0000000p-1	0x1.4663880000000p-1	0x1.e9165a0000000p-2	0x1.c2c6180000000p+10
669	0x1.954c660000000p-6	0x1.5a2e3e0000000p-1	0x1.2092180000000p-1	0x1.7704180000000p-2	0x1.c2c6180000000p+10
670	0x1.3adfe60000000p-6	0x1.2735d00000000p-1	0x1.037fd60000000p-1	0x1.fc519a0000000p-3	0x1.c2c6180000000p+10
671	0x1.9fa2e60000000p-6	0x1.286dc40000000p+0	0x1.c5c0f60000000p-1	0x1.79c0760000000p-1	0x1.c2c61a0000000p+10
672	0x1.3a0f0c0000000p-6	0x1.bd30780000000p-1	0x1.6ad6aa0000000p-1	0x1.f69e380000000p-2	0x1.c2c61a0000000p+10
673	0x1.b693440000000p-6	0x1.2af92c0000000p+0	0x1.f2175c0000000p-1	0x1.461a3a0000000p-1	0x1.c2c61a0000000p+10
674	0x1.347ae00000000p-6	0x1.074a840000000p+0	0x1.99cc740000000p-1	0x1.47c7980000000p-1	0x1.c2c61a0000000p+10
675	0x1.8d67440000000p-6	0x1.4819240000000p+0	0x1.054de60000000p+0	0x1.8a22ee0000000p-1	0x1.c2c61a0000000p+10
676	0x1.9c17160000000p-6	0x1.b808000000000p-1	0x1.6a861a0000000p-1	0x1.e6a4b80000000p-2	0x1.c2c61a0000000p+10
677	0x1.4f5e5c0000000p-6	0x1.964aea0000000p-1	0x1.62495c0000000p-1	0x1.7f3fd80000000p-2	0x1.c2c61a0000000p+10
678	0x1.5e657e0000000p-6	0x1.ac78d00000000p-1	0x1.6f2b4e0000000p-1	0x1.acbcbe0000000p-2	0x1.c2c61a0000000p+10
679	0x1.59d5580000000p-6	0x1.1fc4280000000p+0	0x1.babad60000000p-1	0x1.6b9ae80000000p-1	0x1.c2c61a0000000p+10
680	0x1.974ff40000000p-6	0x1.1260ac0000000p+0	0x1.bf26b60000000p-1	0x1.351a320000000p-1	0x1.c2c61a0000000p+10
681	0x1.af3b440000000p-6	0x1.ee63420000000p-1	0x1.98a5fe0000000p-1	0x1.10c3080000000p-1	0x1.c2c61a0000000p+10
682	0x1.3a9b720000000p-6	0x1.e4e0da0000000p-1	0x1.7a022a0000000p-1	0x1.2b50ac0000000p-1	0x1.c2c61a0000000p+10
683	0x1.299c120000000p-6	0x1.780e5a0000000p-2	0x1.4f5d2a0000000p-2	0x1.3a2a360000000p-3	0x1.c2c61a0000000p+10
684	0x1.8ae7140000000p-6	0x1.6946c00000000p+0	0x1.323f920000000p+0	0x1.7c10960000000p-1	0x1.c2c61a0000000p+10
685	0x1.a086c00000000p-6	0x1.0e82ca0000000p+0	0x1.b4e9600000000p-1	0x1.3a74f40000000p-1	0x1.c2c61a0000000p+10
686	0x1.8176f40000000p-6	0x1.bff8c00000000p+0	0x1.6a87d60000000p+0	0x1.050b1a0000000p+0	0x1.c2c61a0000000p+10
687	0x1.3346b00000000p-6	0x1.cb8b380000000p-1	0x1.74f2cc0000000p-1	0x1.086bf60000000p-1	0x1.c2c61a0000000p+10
688	0x1.6770020000000p-6	0x1.7a8d3a0000000p-1	0x1.3618620000000p-1	0x1.a73d9a0000000p-2	0x1.c2c61a0000000p+10
689	0x1.6a941c0000000p-6	0x1.8f6e880000000p+1	0x1.2137240000000p+1	0x1.12a9360000000p+1	0x1.c2c61a0000000p+10
690	0x1.78f4b00000000p-6	0x1.8f12320000000p-1	0x1.5bbf4c0000000p-1	0x1.6709e00000000p-2	0x1.c2c61a0000000p+10
691	0x1.7457da0000000p-6	0x1.a3b0dc0000000p-1	0x1.707c020000000p-1	0x1.88b7460000000p-2	0x1.c2c61a0000000p+10
692	0x1.713c260000000p-6	0x1.0748b60000000p+0	0x1.a2eed00000000p-1	0x1.3ae82e0000000p-1	0x1.c2c61a0000000p+10
693	0x1.51b9a60000000p-6	0x1.207db40000000p+0	0x1.c02f680000000p-1	0x1.68ea7c0000000p-1	0x1.c2c61a0000000p+10
694	0x1.8f08000000000p-6	0x1.06e0ec0000000p+0	0x1.a351e00000000p-1	0x1.36238e0000000p-1	0x1.c2c61a0000000p+10
695	0x1.84606a0000000p-6	0x1.db12ba0000000p-1	0x1.63d5280000000p-1	0x1.3648ce0000000p-1	0x1.c2c61a0000000p+10
696	0x1.76c3500000000p-6	0x1.5d1db80000000p+1	0x1.e0c58a0000000p+0	0x1.f9cc980000000p+0	0x1.c2c61c0000000p+10
697	0x1.d563d00000000p-6	0x1.2f944a0000000p+1	0x1.a2902a0000000p+0	0x1.b6d2100000000p+0	0x1.c2c61c0000000p+10
698	0x1.96ed440000000p-6	0x1.a798580000000p+0	0x1.27c4ce0000000p+0	0x1.2d53bc0000000p+0	0x1.c2c61c0000000p+10
699	0x1.a6496e0000000p-6	0x1.7e21e80000000p+0	0x1.0fec780000000p+0	0x1.0abd020000000p+0	0x1.c2c61e0000000p+10
700	0x1.76c43a0000000p-6	0x1.5f34480000000p-1	0x1.34e4020000000p-1	0x1.43b5840000000p-2	0x1.c2c61a0000000p+10
701	0x1.4d145c0000000p-6	0x1.a5b2880000000p-1	0x1.522e180000000p-1	0x1.e4cd860000000p-2	0x1.c2c61c0000000p+10
702	0x1.483fce0000000p-6	0x1.601e400000000p-1	0x1.345f3e0000000p-1	0x1.42faec0000000p-2	0x1.c2c61c0000000p+10
703	0x1.9626660000000p-6	0x1.a398a80000000p+0	0x1.2335be0000000p+0	0x1.2cdf060000000p+0	0x1.c2c61c0000000p+10
704	0x1.5365a00000000p-6	0x1.8088780000000p+0	0x1.14de540000000p+0	0x1.09bd780000000p+0	0x1.c2c61e0000000p+10
705	0x1.5856260000000p-6	0x1.1d72ca0000000p+0	0x1.bf23420000000p-1	0x1.5e93b80000000p-1	0x1.c2c61e0000000p+10
706	0x1.5bf5aa0000000p-6	0x1.56b1a40000000p+0	0x1.206b780000000p+0	0x1.6e67cc0000000p-1	0x1.c2c61e0000000p+10
707	0x1.63f1bc0000000p-6	0x1.f945940000000p-2	0x1.b320e00000000p-2	0x1.e89bee0000000p-3	0x1.c2c61e0000000p+10
708	0x1.132cbc0000000p-6	0x1.c8d4c00000000p-1	0x1.7bf7bc0000000p-1	0x1.f68b4a0000000p-2	0x1.c2c61e0000000p+10
709	0x1.6a36500000000p-6	0x1.ba03c80000000p-1	0x1.773c340000000p-1	0x1.c406400000000p-2	0x1.c2c61c0000000p+10
710	0x1.54912c0000000p-6	0x1.9bb6700000000p+0	0x1.3b78360000000p+0	0x1.06d72a0000000p+0	0x1.c2c61e0000000p+10
711	0x1.3aa0a60000000p-6	0x1.75f96e0000000p-1	0x1.31581a0000000p-1	0x1.a40a140000000p-2	0x1.c2c61e0000000p+10
712	0x1.530c260000000p-6	0x1.2a58ca0000000p-1	0x1.0190120000000p-1	0x1.23d02e0000000p-2	0x1.c2c6200000000p+10
713	0x1.67f7e80000000p-6	0x1.10e4020000000p+0	0x1.bc2d640000000p-1	0x1.3ac1be0000000p-1	0x1.c2c61e0000000p+10
714	0x1.52cf780000000p-6	0x1.da33dc0000000p-2	0x1.9974fc0000000p-2	0x1.cb7fe00000000p-3	0x1.c2c61e0000000p+10
715	0x1.6a2b020000000p-6	0x1.dde30e0000000p-1	0x1.56c44c0000000p-1	0x1.4af2120000000p-1	0x1.c2c61e0000000p+10
716	0x1.422e560000000p-6	0x1.2b73e40000000p-1	0x1.061d9c0000000p-1	0x1.1563760000000p-2	0x1.c2c61e0000000p+10
717	0x1.682fea0000000p-6	0x1.699d7c0000000p-1	0x1.3b2efa0000000p-1	0x1.4f7e7a0000000p-2	0x1.c2c61e0000000p+10
718	0x1.6205920000000p-6	0x1.de32c80000000p-1	0x1.6e6b740000000p-1	0x1.30c5da0000000p-1	0x1.c2c61e0000000p+10
719	0x1.889fb60000000p-6	0x1.081fba0000000p+0	0x1.c9b96e0000000p-1	0x1.0333120000000p-1	0x1.c2c6200000000p+10
720	0x1.455e300000000p-6	0x1.a48f400000000p-1	0x1.4463b00000000p-1	0x1.0905e60000000p-1	0x1.c2c6200000000p+10
721	0x1.3620460000000p-6	0x1.65e6700000000p-1	0x1.377d140000000p-1	0x1.57e5780000000p-2	0x1.c2c6200000000p+10
722	0x1.4198140000000p-6	0x1.3749320000000p+0	0x1.e92b7a0000000p-1	0x1.7cc9b60000000p-1	0x1.c2c6200000000p+10
723	0x1.7aadc80000000p-6	0x1.2e77de0000000p+0	0x1.e0dcf00000000p-1	0x1.6b82220000000p-1	0x1.c2c6220000000p+10
724	0x1.dc43500000000p-6	0x1.467bc00000000p+1	0x1.ccfff20000000p+0	0x1.cd74d60000000p+0	0x1.c2c6220000000p+10
725	0x1.908aa60000000p-6	0x1.a99d2c0000000p-1	0x1.6f15e80000000p-1	0x1.9ad5860000000p-2	0x1.c2c6220000000p+10
