step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
542	0x1.623bfa0000000p-5	0x1.cd9b7c0000000p+0	0x1.8994c60000000p+0	0x1.c43c8c0000000p-1	0x1.c2c5fe0000000p+10
543	0x1.bdd5ea0000000p-6	0x1.4223ca0000000p+0	0x1.0b7b820000000p+0	0x1.557e900000000p-1	0x1.c2c5fe0000000p+10
544	0x1.acb4ba0000000p-6	0x1.df14180000000p-1	0x1.88f09a0000000p-1	0x1.f37de60000000p-2	0x1.c2c6000000000p+10
545	0x1.ece6b00000000p-6	0x1.a873280000000p+0	0x1.44e3000000000p+0	0x1.0d2f7c0000000p+0	0x1.c2c5fe0000000p+10
546	0x1.2c49c00000000p-5	0x1.4ea3380000000p+1	0x1.09641e0000000p+1	0x1.91e48c0000000p+0	0x1.c2c5fe0000000p+10
547	0x1.c24a460000000p-5	0x1.acf5380000000p+0	0x1.6948520000000p+0	0x1.ab705c0000000p-1	0x1.c2c5fe0000000p+10
548	0x1.790b320000000p-6	0x1.9bb9800000000p-1	0x1.64e3d20000000p-1	0x1.677cfe0000000p-2	0x1.c2c5fe0000000p+10
549	0x1.d1b4c60000000p-6	0x1.5588e80000000p+0	0x1.234df40000000p+0	0x1.4069a00000000p-1	0x1.c2c5fe0000000p+10
550	0x1.2b81140000000p-5	0x1.6782e20000000p+0	0x1.3987ea0000000p+0	0x1.33b9d80000000p-1	0x1.c2c5fe0000000p+10
551	0x1.bf193a0000000p-6	0x1.412bf00000000p+1	0x1.c621fe0000000p+0	0x1.bfd17c0000000p+0	0x1.c2c5fe0000000p+10
552	0x1.48e2b20000000p-5	0x1.c5ef200000000p+0	0x1.68b38e0000000p+0	0x1.0c4aae0000000p+0	0x1.c2c5fe0000000p+10
553	0x1.ca57860000000p-6	0x1.d7fbea0000000p+1	0x1.8f99780000000p+1	0x1.ee91500000000p+0	0x1.c2c5fe0000000p+10
554	0x1.23c3880000000p-6	0x1.0dbcf00000000p+1	0x1.c4202a0000000p+0	0x1.214d5c0000000p+0	0x1.c2c5fe0000000p+10
555	0x1.13ef0a0000000p-5	0x1.2682820000000p+1	0x1.aba0700000000p+0	0x1.9140a40000000p+0	0x1.c2c5fe0000000p+10
556	0x1.c254200000000p-6	0x1.008ab00000000p+1	0x1.8646bc0000000p+0	0x1.4760960000000p+0	0x1.c2c5fe0000000p+10
557	0x1.49dd260000000p-5	0x1.99255c0000000p+0	0x1.50953a0000000p+0	0x1.a4c76e0000000p-1	0x1.c2c5fe0000000p+10
558	0x1.8738f60000000p-5	0x1.4851900000000p+0	0x1.1aeff60000000p+0	0x1.10f6a80000000p-1	0x1.c2c5fe0000000p+10
559	0x1.b2c09a0000000p-5	0x1.332caa0000000p+1	0x1.00354e0000000p+1	0x1.488c040000000p+0	0x1.c2c5fe0000000p+10
560	0x1.cab8e00000000p-5	0x1.f338860000000p+2	0x1.54662e0000000p+2	0x1.6cc3b60000000p+2	0x1.c2c5fe0000000p+10
561	0x1.6e5eb40000000p-5	0x1.f317060000000p+1	0x1.6a64620000000p+1	0x1.557a600000000p+1	0x1.c2c5fe0000000p+10
562	0x1.1a7d2e0000000p-5	0x1.f9dbcc0000000p+1	0x1.646dd60000000p+1	0x1.65f1c40000000p+1	0x1.c2c5fe0000000p+10
563	0x1.3082b60000000p-5	0x1.29a4300000000p+1	0x1.0012480000000p+1	0x1.2959a00000000p+0	0x1.c2c5fe0000000p+10
564	0x1.ae4cee0000000p-6	0x1.2e642c0000000p+0	0x1.035ee40000000p+0	0x1.2443ea0000000p-1	0x1.c2c5fe0000000p+10
565	0x1.ffd5440000000p-6	0x1.260e580000000p+0	0x1.d7f9120000000p-1	0x1.49ea160000000p-1	0x1.c2c5fe0000000p+10
566	0x1.214e640000000p-4	0x1.8f4cbc0000000p+1	0x1.471d9c0000000p+1	0x1.30bb340000000p+0	0x1.c2c5fe0000000p+10
567	0x1.eac44e0000000p-6	0x1.916bf40000000p+0	0x1.5c94840000000p+0	0x1.784fe20000000p-1	0x1.c2c5fe0000000p+10
568	0x1.78bebe0000000p-6	0x1.0c90b60000000p+1	0x1.bd85240000000p+0	0x1.2790da0000000p+0	0x1.c2c5fe0000000p+10
569	0x1.2a624a0000000p-5	0x1.3654dc0000000p+1	0x1.d62f000000000p+0	0x1.8ebf6a0000000p+0	0x1.c2c5fe0000000p+10
570	0x1.aed1e60000000p-6	0x1.b233de0000000p-1	0x1.7b8cdc0000000p-1	0x1.6d34a60000000p-2	0x1.c2c5fe0000000p+10
571	0x1.8bf8fa0000000p-5	0x1.1ce5de0000000p+0	0x1.d3d4f80000000p-1	0x1.2da6be0000000p-1	0x1.c2c5fe0000000p+10
572	0x1.badcb00000000p-5	0x1.6c773c0000000p+1	0x1.3e2a4a0000000p+1	0x1.5c12360000000p+0	0x1.c2c5fe0000000p+10
573	0x1.cf54a60000000p-5	0x1.6a82f00000000p+1	0x1.3cb7d00000000p+1	0x1.5592ae0000000p+0	0x1.c2c5fe0000000p+10
574	0x1.dcc7ea0000000p-6	0x1.b6162e0000000p-1	0x1.72d2b60000000p-1	0x1.9fab800000000p-2	0x1.c2c5fe0000000p+10
575	0x1.0e14680000000p-5	0x1.6607940000000p+1	0x1.06afd80000000p+1	0x1.e1365c0000000p+0	0x1.c2c6000000000p+10
576	0x1.6162060000000p-6	0x1.ac0ae80000000p-1	0x1.741a900000000p-1	0x1.78b5f00000000p-2	0x1.c2c6000000000p+10
577	0x1.4500be0000000p-5	0x1.a366940000000p+2	0x1.16c6720000000p+2	0x1.38b1f80000000p+2	0x1.c2c6000000000p+10
578	0x1.786d560000000p-5	0x1.1fccee0000000p+0	0x1.f75d940000000p-1	0x1.d29f9e0000000p-2	0x1.c2c6000000000p+10
579	0x1.6bca240000000p-5	0x1.d287da0000000p+0	0x1.75a1860000000p+0	0x1.0fd5a20000000p+0	0x1.c2c6000000000p+10
580	0x1.5231180000000p-5	0x1.8fce4e0000000p+0	0x1.625c540000000p+0	0x1.5e0f7e0000000p-1	0x1.c2c6000000000p+10
581	0x1.27088a0000000p-5	0x1.b8a43a0000000p+0	0x1.719ca00000000p+0	0x1.cee0700000000p-1	0x1.c2c6000000000p+10
582	0x1.00bc680000000p-5	0x1.1406b60000000p+1	0x1.b529800000000p+0	0x1.4c71be0000000p+0	0x1.c2c6000000000p+10
583	0x1.1e11320000000p-5	0x1.4e357e0000000p+0	0x1.2181f00000000p+0	0x1.32b5b40000000p-1	0x1.c2c6000000000p+10
584	0x1.a03bf40000000p-6	0x1.c884f40000000p+0	0x1.73633c0000000p+0	0x1.05d0320000000p+0	0x1.c2c6020000000p+10
585	0x1.6ea7700000000p-6	0x1.cf3f960000000p-1	0x1.97fa6a0000000p-1	0x1.92f6ca0000000p-2	0x1.c2c6020000000p+10
586	0x1.91c65e0000000p-6	0x1.1765f60000000p+0	0x1.c04fe40000000p-1	0x1.3b84fe0000000p-1	0x1.c2c6020000000p+10
587	0x1.6435800000000p-5	0x1.91f6dc0000000p+0	0x1.6190f80000000p+0	0x1.6c4c380000000p-1	0x1.c2c6020000000p+10
588	0x1.0e97400000000p-5	0x1.0ce8ec0000000p+0	0x1.d0ba360000000p-1	0x1.cacaee0000000p-2	0x1.c2c6020000000p+10
589	0x1.35cd2c0000000p-6	0x1.36ee9a0000000p+1	0x1.0ff9880000000p+1	0x1.2801500000000p+0	0x1.c2c6020000000p+10
590	0x1.18c4ae0000000p-4	0x1.75fa3e0000000p+2	0x1.46c7ce0000000p+2	0x1.6792ac0000000p+1	0x1.c2c6020000000p+10
591	0x1.e844f00000000p-5	0x1.4d58b00000000p+0	0x1.209d320000000p+0	0x1.26877c0000000p-1	0x1.c2c6020000000p+10
592	0x1.eb7fe60000000p-5	0x1.575b9a0000000p+0	0x1.1f232e0000000p+0	0x1.558ff80000000p-1	0x1.c2c6020000000p+10
593	0x1.17b6300000000p-5	0x1.4956cc0000000p+0	0x1.1817860000000p+0	0x1.46621c0000000p-1	0x1.c2c6020000000p+10
594	0x1.ecf9400000000p-6	0x1.8924a60000000p-1	0x1.50e9f80000000p-1	0x1.6678080000000p-2	0x1.c2c6020000000p+10
595	0x1.04a6960000000p-5	0x1.c977be0000000p-1	0x1.8a7cfc0000000p-1	0x1.ac33620000000p-2	0x1.c2c6020000000p+10
596	0x1.2a76480000000p-5	0x1.6c6fc60000000p+0	0x1.2f6ff20000000p+0	0x1.8018580000000p-1	0x1.c2c6020000000p+10
597	0x1.0784300000000p-5	0x1.22e7900000000p+1	0x1.cfe5920000000p+0	0x1.57683e0000000p+0	0x1.c2c6020000000p+10
598	0x1.94099e0000000p-5	0x1.82788e0000000p+0	0x1.41bfe60000000p+0	0x1.7f8ca40000000p-1	0x1.c2c6020000000p+10
599	0x1.f2e2ba0000000p-5	0x1.7058420000000p+2	0x1.2cc7100000000p+2	0x1.a72fd20000000p+1	0x1.c2c6020000000p+10
600	0x1.732f0e0000000p-5	0x1.fcdbe80000000p+0	0x1.9ddb4c0000000p+0	0x1.1ae9c20000000p+0	0x1.c2c6020000000p+10
601	0x1.5fe2740000000p-5	0x1.25830a0000000p+0	0x1.f74d460000000p-1	0x1.08b0ca0000000p-1	0x1.c2c6020000000p+10
602	0x1.0fb8200000000p-5	0x1.ab99f20000000p-1	0x1.70c73e0000000p-1	0x1.6c24580000000p-2	0x1.c2c6020000000p+10
603	0x1.51dfd40000000p-5	0x1.559e360000000p+1	0x1.321fb60000000p+1	0x1.2082f40000000p+0	0x1.c2c6020000000p+10
604	0x1.082c3c0000000p-5	0x1.5f74320000000p+0	0x1.1bd77a0000000p+0	0x1.89d07e0000000p-1	0x1.c2c6020000000p+10
605	0x1.4666840000000p-5	0x1.4228ca0000000p+0	0x1.1396ce0000000p+0	0x1.2274e80000000p-1	0x1.c2c6020000000p+10
606	0x1.a818740000000p-5	0x1.7451c00000000p+0	0x1.38330a0000000p+0	0x1.813f260000000p-1	0x1.c2c6020000000p+10
607	0x1.9fbe600000000p-6	0x1.e2480e0000000p-1	0x1.90eabe0000000p-1	0x1.f232b00000000p-2	0x1.c2c6020000000p+10
608	0x1.cfea340000000p-6	0x1.3dc82e0000000p+0	0x1.10ed700000000p+0	0x1.31d8e80000000p-1	0x1.c2c6020000000p+10
609	0x1.5dacd60000000p-6	0x1.8c49880000000p-1	0x1.4d06280000000p-1	0x1.8271360000000p-2	0x1.c2c6020000000p+10
610	0x1.d04a860000000p-6	0x1.ed0e340000000p-1	0x1.a7aebe0000000p-1	0x1.72d1c60000000p-2	0x1.c2c6020000000p+10
611	0x1.329fee0000000p-5	0x1.13d2880000000p+1	0x1.e0a2480000000p+0	0x1.fc73a80000000p-1	0x1.c2c6020000000p+10
612	0x1.c405d40000000p-5	0x1.e8ac760000000p+1	0x1.74d9c00000000p+1	0x1.369a7e0000000p+1	0x1.c2c6020000000p+10
613	0x1.7a72460000000p-6	0x1.63eadc0000000p+1	0x1.34377a0000000p+1	0x1.5d1b160000000p+0	0x1.c2c6020000000p+10
614	0x1.58fe340000000p-5	0x1.80b7780000000p+0	0x1.46d9380000000p+0	0x1.6ab3760000000p-1	0x1.c2c6020000000p+10
615	0x1.5c538e0000000p-5	0x1.6b4dc20000000p+0	0x1.3180f00000000p+0	0x1.708f6a0000000p-1	0x1.c2c6020000000p+10
616	0x1.5a95e00000000p-5	0x1.a66af00000000p+0	0x1.6d4af40000000p+0	0x1.8a55240000000p-1	0x1.c2c6020000000p+10
617	0x1.2723d40000000p-5	0x1.5aa15c0000000p+0	0x1.22e7720000000p+0	0x1.61ed360000000p-1	0x1.c2c6020000000p+10
618	0x1.25a2560000000p-5	0x1.de92ea0000000p+0	0x1.a0c22c0000000p+0	0x1.9e64fa0000000p-1	0x1.c2c6020000000p+10
619	0x1.1bf3840000000p-5	0x1.bfe4b80000000p-1	0x1.8188300000000p-1	0x1.5a3c880000000p-2	0x1.c2c6020000000p+10
620	0x1.11604a0000000p-5	0x1.f3eb400000000p-1	0x1.b194ea0000000p-1	0x1.a3940e0000000p-2	0x1.c2c6020000000p+10
621	0x1.fefb6a0000000p-7	0x1.292ce00000000p+0	0x1.001b6a0000000p+0	0x1.26f72e0000000p-1	0x1.c2c6020000000p+10
622	0x1.d8cf600000000p-6	0x1.f8ccdc0000000p-1	0x1.a562060000000p-1	0x1.9f7bf80000000p-2	0x1.c2c6020000000p+10
623	0x1.7ebd300000000p-6	0x1.de0aea0000000p-1	0x1.ad52e60000000p-1	0x1.82a7920000000p-2	0x1.c2c6020000000p+10
624	0x1.e34cf40000000p-6	0x1.6386ae0000000p+1	0x1.02bcd20000000p+1	0x1.e3d28c0000000p+0	0x1.c2c6040000000p+10
625	0x1.1daa4e0000000p-5	0x1.5ef8360000000p+1	0x1.0133660000000p+1	0x1.da5d5e0000000p+0	0x1.c2c6040000000p+10
626	0x1.dd2a4e0000000p-5	0x1.9f25b60000000p+2	0x1.10f3820000000p+2	0x1.38556a0000000p+2	0x1.c2c6040000000p+10
627	0x1.b165ba0000000p-6	0x1.9d1f120000000p+0	0x1.69275e0000000p+0	0x1.6950ac0000000p-1	0x1.c2c6040000000p+10
628	0x1.6e23fa0000000p-5	0x1.a2642e0000000p+2	0x1.2090500000000p+2	0x1.2e40260000000p+2	0x1.c2c6040000000p+10
629	0x1.3539400000000p-5	0x1.b6f0a80000000p+0	0x1.81d33c0000000p+0	0x1.7d39940000000p-1	0x1.c2c6040000000p+10
630	0x1.1027e60000000p-5	0x1.e218ca0000000p+1	0x1.648d1c0000000p+1	0x1.427aa20000000p+1	0x1.c2c6040000000p+10
631	0x1.68760c0000000p-5	0x1.090fca0000000p+1	0x1.ce7b400000000p+0	0x1.fc84680000000p-1	0x1.c2c6040000000p+10
632	0x1.cd1b660000000p-6	0x1.41ed920000000p+2	0x1.c654d20000000p+1	0x1.c742480000000p+1	0x1.c2c6040000000p+10
633	0x1.db33da0000000p-5	0x1.3f50de0000000p+1	0x1.16fda80000000p+1	0x1.2a115a0000000p+0	0x1.c2c6040000000p+10
634	0x1.88286a0000000p-6	0x1.7bdd620000000p-1	0x1.410b420000000p-1	0x1.4800380000000p-2	0x1.c2c6040000000p+10
635	0x1.cc28540000000p-6	0x1.c313f20000000p-1	0x1.806be60000000p-1	0x1.aec5ee0000000p-2	0x1.c2c6040000000p+10
636	0x1.c5cbfa0000000p-6	0x1.46fd820000000p+0	0x1.1608540000000p+0	0x1.46ccbc0000000p-1	0x1.c2c6040000000p+10
637	0x1.79cb0a0000000p-5	0x1.1b97040000000p+0	0x1.e747ea0000000p-1	0x1.0de67a0000000p-1	0x1.c2c6040000000p+10
638	0x1.1709f20000000p-5	0x1.7ce95e0000000p+0	0x1.4294ca0000000p+0	0x1.6671440000000p-1	0x1.c2c6040000000p+10
639	0x1.eb12b40000000p-6	0x1.a78c480000000p-1	0x1.69785c0000000p-1	0x1.9124340000000p-2	0x1.c2c6040000000p+10
640	0x1.f7b82a0000000p-6	0x1.e356920000000p-1	0x1.a2cf260000000p-1	0x1.b577940000000p-2	0x1.c2c6040000000p+10
641	0x1.8c77a80000000p-5	0x1.e79b500000000p+0	0x1.9ebfec0000000p+0	0x1.f128ca0000000p-1	0x1.c2c6060000000p+10
642	0x1.ac8f8e0000000p-7	0x1.87d4520000000p-1	0x1.46a7ae0000000p-1	0x1.88cb360000000p-2	0x1.c2c6040000000p+10
643	0x1.0e05820000000p-5	0x1.4fd1d60000000p+0	0x1.04f60c0000000p+0	0x1.9d5cd00000000p-1	0x1.c2c6040000000p+10
644	0x1.ccd2d60000000p-6	0x1.2b9a2a0000000p+0	0x1.0228340000000p+0	0x1.1ddbf40000000p-1	0x1.c2c6060000000p+10
645	0x1.b2ea440000000p-6	0x1.096ad00000000p+0	0x1.c24f4c0000000p-1	0x1.0a32da0000000p-1	0x1.c2c6060000000p+10
646	0x1.ccf26a0000000p-5	0x1.ccb0de0000000p+1	0x1.9809e80000000p+1	0x1.8f0ee00000000p+0	0x1.c2c6060000000p+10
647	0x1.35527c0000000p-5	0x1.7a20660000000p+1	0x1.476d2c0000000p+1	0x1.74bf0e0000000p+0	0x1.c2c6080000000p+10
648	0x1.db8a7a0000000p-6	0x1.2db0de0000000p+1	0x1.0377a40000000p+1	0x1.2f1df60000000p+0	0x1.c2c6060000000p+10
649	0x1.48ef840000000p-6	0x1.8ca1640000000p-1	0x1.4391580000000p-1	0x1.a4a8fe0000000p-2	0x1.c2c6060000000p+10
650	0x1.ec31f60000000p-6	0x1.fb37ba0000000p-1	0x1.b26f460000000p-1	0x1.d782520000000p-2	0x1.c2c6060000000p+10
651	0x1.3726600000000p-5	0x1.c1f8400000000p+0	0x1.706d940000000p+0	0x1.ede4340000000p-1	0x1.c2c6060000000p+10
652	0x1.14b4f60000000p-6	0x1.05f4900000000p-1	0x1.d0950a0000000p-2	0x1.9706040000000p-3	0x1.c2c6060000000p+10
653	0x1.7fed7a0000000p-5	0x1.d15c400000000p-1	0x1.96e1ce0000000p-1	0x1.7901b20000000p-2	0x1.c2c6060000000p+10
654	0x1.593b580000000p-5	0x1.c4db940000000p+0	0x1.8613280000000p+0	0x1.7d114e0000000p-1	0x1.c2c6060000000p+10
655	0x1.2ce8560000000p-5	0x1.d6b3c80000000p-1	0x1.8905020000000p-1	0x1.e5e4f60000000p-2	0x1.c2c6060000000p+10
656	0x1.8857180000000p-5	0x1.18137a0000000p+1	0x1.d58d840000000p+0	0x1.27f4dc0000000p+0	0x1.c2c6060000000p+10
657	0x1.cbd5f00000000p-6	0x1.7af47e0000000p+0	0x1.3bd1020000000p+0	0x1.8ace6a0000000p-1	0x1.c2c6060000000p+10
658	0x1.ef6bc60000000p-6	0x1.5e41e20000000p+0	0x1.1ac7d40000000p+0	0x1.7b23bc0000000p-1	0x1.c2c6060000000p+10
659	0x1.4388b00000000p-5	0x1.2224260000000p+1	0x1.a139ce0000000p+0	0x1.8a229e0000000p+0	0x1.c2c6060000000p+10
660	0x1.c5632a0000000p-6	0x1.3f91cc0000000p+1	0x1.d0da4a0000000p+0	0x1.b28bda0000000p+0	0x1.c2c6060000000p+10
661	0x1.bff94e0000000p-5	0x1.1a5c6a0000000p+2	0x1.8f16160000000p+1	0x1.8cb8e00000000p+1	0x1.c2c6060000000p+10
662	0x1.48ecb60000000p-5	0x1.134f940000000p+0	0x1.da1aee0000000p-1	0x1.d1658c0000000p-2	0x1.c2c6060000000p+10
663	0x1.ceec7e0000000p-6	0x1.dcca940000000p-1	0x1.98b5040000000p-1	0x1.b533d20000000p-2	0x1.c2c6060000000p+10
664	0x1.c595ca0000000p-6	0x1.5594640000000p+1	0x1.2c7c4e0000000p+1	0x1.3ea4000000000p+0	0x1.c2c6060000000p+10
665	0x1.b60b600000000p-6	0x1.56e0640000000p+0	0x1.2eb6940000000p+0	0x1.2d9cb40000000p-1	0x1.c2c6060000000p+10
666	0x1.1c66660000000p-6	0x1.f704a60000000p-1	0x1.bc30980000000p-1	0x1.a2b5880000000p-2	0x1.c2c6080000000p+10
667	0x1.e8210e0000000p-6	0x1.1b01fe0000000p+0	0x1.fc25180000000p-1	0x1.ac3faa0000000p-2	0x1.c2c6080000000p+10
668	0x1.345e500000000p-5	0x1.035fb60000000p+0	0x1.c90f940000000p-1	0x1.abd9080000000p-2	0x1.c2c6080000000p+10
669	0x1.ea66d40000000p-6	0x1.a48ef80000000p-1	0x1.7841f40000000p-1	0x1.5251240000000p-2	0x1.c2c6080000000p+10
670	0x1.9f8d040000000p-6	0x1.e9c6440000000p-1	0x1.aec8f40000000p-1	0x1.9ab57e0000000p-2	0x1.c2c6080000000p+10
671	0x1.03e1920000000p-5	0x1.6e4cd20000000p+0	0x1.37def20000000p+0	0x1.67f6d20000000p-1	0x1.c2c6080000000p+10
672	0x1.21c2920000000p-5	0x1.67c1840000000p-1	0x1.3a6a480000000p-1	0x1.f0899e0000000p-3	0x1.c2c6080000000p+10
673	0x1.4d01600000000p-5	0x1.d440660000000p+0	0x1.a3efaa0000000p+0	0x1.8486700000000p-1	0x1.c2c6080000000p+10
674	0x1.05ff040000000p-5	0x1.79470a0000000p-1	0x1.515a960000000p-1	0x1.065bce0000000p-2	0x1.c2c6080000000p+10
675	0x1.2b59c60000000p-5	0x1.4d81160000000p+0	0x1.144c460000000p+0	0x1.654aa20000000p-1	0x1.c2c6080000000p+10
676	0x1.66d3940000000p-5	0x1.d3a9540000000p-1	0x1.92e3940000000p-1	0x1.71e9fe0000000p-2	0x1.c2c6080000000p+10
677	0x1.3f26260000000p-5	0x1.7ab0620000000p+0	0x1.3a17940000000p+0	0x1.8aff3a0000000p-1	0x1.c2c6080000000p+10
678	0x1.1a76380000000p-5	0x1.c21d6e0000000p-1	0x1.8dc64c0000000p-1	0x1.731d600000000p-2	0x1.c2c6080000000p+10
679	0x1.0860760000000p-5	0x1.d7c6760000000p-1	0x1.99e6080000000p-1	0x1.9797b20000000p-2	0x1.c2c6080000000p+10
680	0x1.65cbf00000000p-6	0x1.a803aa0000000p-1	0x1.78c15a0000000p-1	0x1.5482420000000p-2	0x1.c2c6080000000p+10
681	0x1.01fbac0000000p-4	0x1.c37c840000000p+1	0x1.894b0e0000000p+1	0x1.8c932a0000000p+0	0x1.c2c6080000000p+10
682	0x1.a551fa0000000p-6	0x1.b6673c0000000p+0	0x1.5067f60000000p+0	0x1.145ce60000000p+0	0x1.c2c6080000000p+10
683	0x1.1efb500000000p-6	0x1.bf00980000000p+0	0x1.75aa440000000p+0	0x1.dcf80e0000000p-1	0x1.c2c6080000000p+10
684	0x1.5a3e6c0000000p-5	0x1.ab43780000000p+0	0x1.6aea7c0000000p+0	0x1.b13a960000000p-1	0x1.c2c6080000000p+10
685	0x1.19cda40000000p-5	0x1.7befe00000000p+1	0x1.1b02160000000p+1	0x1.f7e7fc0000000p+0	0x1.c2c6080000000p+10
686	0x1.b3e0800000000p-6	0x1.0aaf8e0000000p+0	0x1.d2e6780000000p-1	0x1.d646060000000p-2	0x1.c2c6080000000p+10
687	0x1.a3dca60000000p-6	0x1.65b3d40000000p-1	0x1.3791c80000000p-1	0x1.2d0c140000000p-2	0x1.c2c6080000000p+10
688	0x1.87bd860000000p-6	0x1.76c1860000000p-1	0x1.3fe2d80000000p-1	0x1.2d81420000000p-2	0x1.c2c6080000000p+10
689	0x1.0d8c9c0000000p-6	0x1.2744a20000000p-1	0x1.06d9f00000000p-1	0x1.d9a5ea0000000p-3	0x1.c2c6080000000p+10
690	0x1.0659b00000000p-5	0x1.ad51380000000p-1	0x1.65831e0000000p-1	0x1.ad0ca40000000p-2	0x1.c2c6080000000p+10
691	0x1.03005e0000000p-5	0x1.7ea3900000000p+0	0x1.4be2f60000000p+0	0x1.6bb0940000000p-1	0x1.c2c6080000000p+10
692	0x1.3147e40000000p-5	0x1.e647d20000000p-1	0x1.b009da0000000p-1	0x1.918fa00000000p-2	0x1.c2c6080000000p+10
693	0x1.d380ea0000000p-6	0x1.2d9fac0000000p+0	0x1.024e4a0000000p+0	0x1.28418a0000000p-1	0x1.c2c6080000000p+10
694	0x1.7b5d4a0000000p-6	0x1.5379d60000000p-1	0x1.2588d40000000p-1	0x1.31a9bc0000000p-2	0x1.c2c6080000000p+10
695	0x1.21d5640000000p-5	0x1.1dd35c0000000p+0	0x1.e0f9ca0000000p-1	0x1.1f28e40000000p-1	0x1.c2c60a0000000p+10
696	0x1.7f363e0000000p-6	0x1.d5236a0000000p-1	0x1.99fcc20000000p-1	0x1.873f320000000p-2	0x1.c2c60a0000000p+10
697	0x1.ee00da0000000p-6	0x1.8422400000000p-1	0x1.3f6fc20000000p-1	0x1.81e95c0000000p-2	0x1.c2c60a0000000p+10
698	0x1.5149ea0000000p-6	0x1.df8d7a0000000p-1	0x1.99811a0000000p-1	0x1.c1814c0000000p-2	0x1.c2c60a0000000p+10
699	0x1.dfb7740000000p-6	0x1.7398900000000p+0	0x1.4336900000000p+0	0x1.5d68600000000p-1	0x1.c2c60a0000000p+10
700	0x1.5cbb7a0000000p-5	0x1.35b7ec0000000p+0	0x1.fea5e20000000p-1	0x1.1d36f00000000p-1	0x1.c2c60a0000000p+10
701	0x1.d5645a0000000p-6	0x1.0b50320000000p+1	0x1.9c63c40000000p+0	0x1.4cb8760000000p+0	0x1.c2c60a0000000p+10
702	0x1.944cf20000000p-6	0x1.12dad60000000p+0	0x1.ca478a0000000p-1	0x1.08eeca0000000p-1	0x1.c2c60a0000000p+10
703	0x1.3a32b80000000p-5	0x1.465f2c0000000p+1	0x1.f5b7a00000000p+0	0x1.9862460000000p+0	0x1.c2c60a0000000p+10
704	0x1.3d420a0000000p-6	0x1.11360c0000000p+0	0x1.bd9dea0000000p-1	0x1.26d6460000000p-1	0x1.c2c60a0000000p+10
705	0x1.e4fb200000000p-6	0x1.ce68e60000000p-1	0x1.7ce0b80000000p-1	0x1.d99c680000000p-2	0x1.c2c60a0000000p+10
706	0x1.a4de4e0000000p-5	0x1.ebbe660000000p+1	0x1.8211400000000p+1	0x1.29b6a00000000p+1	0x1.c2c60c0000000p+10
707	0x1.d4483a0000000p-6	0x1.2d08800000000p-1	0x1.076db40000000p-1	0x1.de159e0000000p-3	0x1.c2c60c0000000p+10
708	0x1.ad66ee0000000p-6	0x1.90a5de0000000p-1	0x1.41b6720000000p-1	0x1.a859740000000p-2	0x1.c2c60c0000000p+10
709	0x1.96b20e0000000p-6	0x1.5030b20000000p-1	0x1.15f6a20000000p-1	0x1.491aaa0000000p-2	0x1.c2c60c0000000p+10
710	0x1.08dd280000000p-5	0x1.e5e7740000000p-1	0x1.af3a480000000p-1	0x1.7a5cc00000000p-2	0x1.c2c60c0000000p+10
711	0x1.fa02ee0000000p-6	0x1.145a720000000p+0	0x1.db49440000000p-1	0x1.fe46f40000000p-2	0x1.c2c60c0000000p+10
712	0x1.00b98e0000000p-5	0x1.e6738e0000000p-1	0x1.9356d80000000p-1	0x1.ef90ca0000000p-2	0x1.c2c60c0000000p+10
713	0x1.ed1d260000000p-6	0x1.c5e5b80000000p+0	0x1.521bd80000000p+0	0x1.2b90a20000000p+0	0x1.c2c60c0000000p+10
714	0x1.bfecde0000000p-6	0x1.07d68a0000000p+0	0x1.c208480000000p-1	0x1.fb18ee0000000p-2	0x1.c2c60c0000000p+10
715	0x1.47dec60000000p-5	0x1.94dbec0000000p+0	0x1.64d8880000000p+0	0x1.69284e0000000p-1	0x1.c2c60c0000000p+10
716	0x1.d1d62e0000000p-7	0x1.0257040000000p+0	0x1.c80bf40000000p-1	0x1.c233420000000p-2	0x1.c2c60c0000000p+10
717	0x1.3929c00000000p-6	0x1.b333840000000p+0	0x1.7f65a00000000p+0	0x1.8f5f0e0000000p-1	0x1.c2c60c0000000p+10
718	0x1.1003ce0000000p-6	0x1.0550140000000p+1	0x1.c333d60000000p+0	0x1.0384ae0000000p+0	0x1.c2c60c0000000p+10
719	0x1.99a3540000000p-6	0x1.3b1ede0000000p+0	0x1.0cbf560000000p+0	0x1.36257e0000000p-1	0x1.c2c60c0000000p+10
720	0x1.01ccee0000000p-5	0x1.b475d40000000p+0	0x1.527d500000000p+0	0x1.0e62aa0000000p+0	0x1.c2c60c0000000p+10
721	0x1.370f7a0000000p-5	0x1.50070a0000000p+0	0x1.29b17c0000000p+0	0x1.09278e0000000p-1	0x1.c2c60c0000000p+10
722	0x1.0a3d420000000p-4	0x1.d4b5360000000p+0	0x1.a227540000000p+0	0x1.6e21440000000p-1	0x1.c2c60c0000000p+10
723	0x1.f53a0e0000000p-6	0x1.fb281e0000000p-1	0x1.bd56020000000p-1	0x1.b6957e0000000p-2	0x1.c2c60c0000000p+10
724	0x1.be85960000000p-5	0x1.5967120000000p+0	0x1.2c570a0000000p+0	0x1.2b6c4c0000000p-1	0x1.c2c60c0000000p+10
