step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
536	0x1.595cea0000000p-5	0x1.002a400000000p+1	0x1.b737320000000p+0	0x1.dd92c80000000p-1	0x1.c2ddc80000000p+10
537	0x1.f3374e0000000p-6	0x1.1b8afa0000000p+1	0x1.e998700000000p+0	0x1.177f9c0000000p+0	0x1.c2ddc80000000p+10
538	0x1.0e7dde0000000p-5	0x1.dc06420000000p+0	0x1.99b0cc0000000p+0	0x1.d397940000000p-1	0x1.c2ddc80000000p+10
539	0x1.89df8c0000000p-5	0x1.ec6f880000000p-1	0x1.a4a2b80000000p-1	0x1.961f3c0000000p-2	0x1.c2ddc80000000p+10
540	0x1.31158a0000000p-5	0x1.efd2a00000000p-1	0x1.aa8a680000000p-1	0x1.a2b7e00000000p-2	0x1.c2ddc80000000p+10
541	0x1.2183ee0000000p-5	0x1.1ff3ac0000000p+0	0x1.ed562e0000000p-1	0x1.ed39060000000p-2	0x1.c2ddc80000000p+10
542	0x1.47c62a0000000p-5	0x1.3a7bae0000000p+0	0x1.0edcda0000000p+0	0x1.17ba400000000p-1	0x1.c2ddc80000000p+10
543	0x1.d3d4fe0000000p-6	0x1.86db060000000p-1	0x1.532c340000000p-1	0x1.4c06a80000000p-2	0x1.c2ddc80000000p+10
544	0x1.a9ec8a0000000p-6	0x1.328f600000000p-1	0x1.0006940000000p-1	0x1.03ab120000000p-2	0x1.c2ddc80000000p+10
545	0x1.23c8a60000000p-5	0x1.ef60a80000000p-1	0x1.b5dbba0000000p-1	0x1.990c740000000p-2	0x1.c2ddc80000000p+10
546	0x1.255a1e0000000p-5	0x1.4cc1180000000p+0	0x1.1d547a0000000p+0	0x1.36dc300000000p-1	0x1.c2ddc80000000p+10
547	0x1.c44e9e0000000p-5	0x1.e2c1960000000p+0	0x1.97ed5c0000000p+0	0x1.e094360000000p-1	0x1.c2ddc80000000p+10
548	0x1.bc54140000000p-6	0x1.2003e00000000p+0	0x1.f008720000000p-1	0x1.0ec8000000000p-1	0x1.c2ddc80000000p+10
549	0x1.d955600000000p-6	0x1.33c58a0000000p+0	0x1.01b7620000000p+0	0x1.30eb380000000p-1	0x1.c2ddc80000000p+10
550	0x1.00fa6a0000000p-5	0x1.1769540000000p+0	0x1.e0d4360000000p-1	0x1.04810e0000000p-1	0x1.c2ddc80000000p+10
551	0x1.a7714e0000000p-6	0x1.2347420000000p+0	0x1.e85d2e0000000p-1	0x1.1a654e0000000p-1	0x1.c2ddc80000000p+10
552	0x1.1e796a0000000p-5	0x1.97aa560000000p+0	0x1.5abafc0000000p+0	0x1.9c95e60000000p-1	0x1.c2ddc80000000p+10
553	0x1.622f740000000p-6	0x1.5f93640000000p+0	0x1.3106220000000p+0	0x1.4d95940000000p-1	0x1.c2ddc80000000p+10
554	0x1.0a73640000000p-6	0x1.dacac40000000p-1	0x1.8369640000000p-1	0x1.04407c0000000p-1	0x1.c2ddca0000000p+10
555	0x1.33a2fa0000000p-5	0x1.2bc5e80000000p+1	0x1.02a25e0000000p+1	0x1.28df7a0000000p+0	0x1.c2ddc80000000p+10
556	0x1.aa0dba0000000p-6	0x1.cf31860000000p-1	0x1.7ab3ce0000000p-1	0x1.e97b1c0000000p-2	0x1.c2ddc80000000p+10
557	0x1.22d5de0000000p-5	0x1.2b23640000000p+0	0x1.07a3ae0000000p+0	0x1.e408440000000p-2	0x1.c2ddc80000000p+10
558	0x1.aff41a0000000p-5	0x1.937c020000000p+0	0x1.53cda00000000p+0	0x1.7a92020000000p-1	0x1.c2ddc80000000p+10
559	0x1.0c34b60000000p-4	0x1.3711140000000p+1	0x1.e9c6620000000p+0	0x1.73b9820000000p+0	0x1.c2ddc80000000p+10
560	0x1.a558160000000p-5	0x1.1cc2b20000000p+0	0x1.d497f20000000p-1	0x1.21880a0000000p-1	0x1.c2ddc80000000p+10
561	0x1.98a4b20000000p-5	0x1.6d402e0000000p+0	0x1.3b875c0000000p+0	0x1.5997be0000000p-1	0x1.c2ddc80000000p+10
562	0x1.0695400000000p-5	0x1.219ca60000000p+0	0x1.e4a1220000000p-1	0x1.2d27fc0000000p-1	0x1.c2ddc80000000p+10
563	0x1.41bf8e0000000p-5	0x1.3a46d60000000p+0	0x1.ea68be0000000p-1	0x1.7b46900000000p-1	0x1.c2ddca0000000p+10
564	0x1.9bdb8e0000000p-6	0x1.8da3de0000000p-1	0x1.4bdd120000000p-1	0x1.76ef3a0000000p-2	0x1.c2ddca0000000p+10
565	0x1.c016ae0000000p-6	0x1.961e720000000p-1	0x1.52311e0000000p-1	0x1.731a3c0000000p-2	0x1.c2ddc80000000p+10
566	0x1.107da40000000p-4	0x1.5848f40000000p+1	0x1.28e1580000000p+1	0x1.10a7420000000p+0	0x1.c2ddca0000000p+10
567	0x1.dd2e3a0000000p-6	0x1.5ab4300000000p+0	0x1.2d884c0000000p+0	0x1.35451e0000000p-1	0x1.c2ddca0000000p+10
568	0x1.6718260000000p-6	0x1.2177940000000p+0	0x1.f663d80000000p-1	0x1.0f40360000000p-1	0x1.c2ddca0000000p+10
569	0x1.3ae2b00000000p-5	0x1.c821120000000p+0	0x1.63017e0000000p+0	0x1.119bca0000000p+0	0x1.c2ddca0000000p+10
570	0x1.aae6760000000p-6	0x1.d657280000000p-1	0x1.a274860000000p-1	0x1.7329240000000p-2	0x1.c2ddc80000000p+10
571	0x1.8bfe480000000p-5	0x1.db34f60000000p-1	0x1.9dc75e0000000p-1	0x1.927daa0000000p-2	0x1.c2ddca0000000p+10
572	0x1.b425260000000p-5	0x1.33cb4e0000000p+1	0x1.a01ba80000000p+0	0x1.beedb80000000p+0	0x1.c2ddca0000000p+10
573	0x1.cdd6600000000p-5	0x1.6061160000000p+0	0x1.31d7b80000000p+0	0x1.4187440000000p-1	0x1.c2ddca0000000p+10
574	0x1.09215e0000000p-5	0x1.3ad76e0000000p+0	0x1.0e6e520000000p+0	0x1.2c78900000000p-1	0x1.c2ddca0000000p+10
575	0x1.2e9fa80000000p-5	0x1.1b9f4c0000000p+1	0x1.bfbf200000000p+0	0x1.51d3e80000000p+0	0x1.c2ddca0000000p+10
576	0x1.baa5ba0000000p-6	0x1.bedc860000000p-1	0x1.8cdcdc0000000p-1	0x1.46dd260000000p-2	0x1.c2ddca0000000p+10
577	0x1.719de00000000p-5	0x1.c6fe5a0000000p+0	0x1.92c6b20000000p+0	0x1.818c800000000p-1	0x1.c2ddcc0000000p+10
578	0x1.5307660000000p-5	0x1.9445080000000p-1	0x1.5c9b620000000p-1	0x1.24fa080000000p-2	0x1.c2ddca0000000p+10
579	0x1.35e7860000000p-5	0x1.0330380000000p+0	0x1.bbabdc0000000p-1	0x1.e8a01a0000000p-2	0x1.c2ddca0000000p+10
580	0x1.535e6e0000000p-5	0x1.8164be0000000p+0	0x1.5a2d8c0000000p+0	0x1.40a2b80000000p-1	0x1.c2ddca0000000p+10
581	0x1.30abbe0000000p-5	0x1.83154c0000000p+0	0x1.51c3820000000p+0	0x1.5f31060000000p-1	0x1.c2ddca0000000p+10
582	0x1.0c63e60000000p-5	0x1.6e2df80000000p+0	0x1.340ace0000000p+0	0x1.7a21e80000000p-1	0x1.c2ddca0000000p+10
583	0x1.3c671a0000000p-5	0x1.0d5c880000000p+1	0x1.caf5fe0000000p+0	0x1.0ed36c0000000p+0	0x1.c2ddcc0000000p+10
584	0x1.a899b40000000p-6	0x1.2caa060000000p+0	0x1.0571820000000p+0	0x1.1c2dae0000000p-1	0x1.c2ddcc0000000p+10
585	0x1.340cfe0000000p-6	0x1.521ec40000000p-1	0x1.2375040000000p-1	0x1.29d86c0000000p-2	0x1.c2ddcc0000000p+10
586	0x1.4ca2820000000p-6	0x1.7651940000000p-1	0x1.3bddc20000000p-1	0x1.2e71d20000000p-2	0x1.c2ddcc0000000p+10
587	0x1.824f1e0000000p-5	0x1.8e54fe0000000p+1	0x1.5ddace0000000p+1	0x1.75fc660000000p+0	0x1.c2ddcc0000000p+10
588	0x1.249c5e0000000p-5	0x1.7e63220000000p+0	0x1.4b1a9c0000000p+0	0x1.62a6640000000p-1	0x1.c2ddcc0000000p+10
589	0x1.1a45640000000p-6	0x1.44b2360000000p-1	0x1.05adc80000000p-1	0x1.3ea65c0000000p-2	0x1.c2ddcc0000000p+10
590	0x1.b8ca040000000p-5	0x1.6672800000000p+1	0x1.3ac66e0000000p+1	0x1.4c6e180000000p+0	0x1.c2ddcc0000000p+10
591	0x1.dfc9440000000p-5	0x1.3039fc0000000p+0	0x1.0d54e80000000p+0	0x1.bc1f620000000p-2	0x1.c2ddcc0000000p+10
592	0x1.ea92160000000p-5	0x1.f4d7f60000000p+0	0x1.ab6dc60000000p+0	0x1.f3e2500000000p-1	0x1.c2ddcc0000000p+10
593	0x1.3fc0760000000p-5	0x1.42bff60000000p+0	0x1.16e9280000000p+0	0x1.188b540000000p-1	0x1.c2ddcc0000000p+10
594	0x1.0b65360000000p-5	0x1.3c84fc0000000p-1	0x1.088cd60000000p-1	0x1.00daba0000000p-2	0x1.c2ddcc0000000p+10
595	0x1.1ad2fe0000000p-5	0x1.aec6b60000000p-1	0x1.7b57de0000000p-1	0x1.4dda200000000p-2	0x1.c2ddcc0000000p+10
596	0x1.f5b02a0000000p-6	0x1.2e4d820000000p+0	0x1.00cd560000000p+0	0x1.2908da0000000p-1	0x1.c2ddcc0000000p+10
597	0x1.0658ea0000000p-5	0x1.51f7000000000p+0	0x1.2447800000000p+0	0x1.2f231e0000000p-1	0x1.c2ddcc0000000p+10
598	0x1.b575400000000p-5	0x1.865d680000000p+0	0x1.54aafe0000000p+0	0x1.4af9d20000000p-1	0x1.c2ddcc0000000p+10
599	0x1.a360200000000p-5	0x1.1aa58e0000000p+0	0x1.c618ac0000000p-1	0x1.3e8c2a0000000p-1	0x1.c2ddcc0000000p+10
600	0x1.ce47e60000000p-6	0x1.5d27740000000p+0	0x1.18ecfa0000000p+0	0x1.8dcf180000000p-1	0x1.c2ddcc0000000p+10
601	0x1.39da020000000p-5	0x1.ae8c840000000p-1	0x1.5ec78c0000000p-1	0x1.9e238c0000000p-2	0x1.c2ddcc0000000p+10
602	0x1.01e3860000000p-5	0x1.05908c0000000p+0	0x1.bb39a20000000p-1	0x1.04887c0000000p-1	0x1.c2ddcc0000000p+10
603	0x1.4114700000000p-5	0x1.6a9e260000000p+2	0x1.c2f7000000000p+1	0x1.1b32160000000p+2	0x1.c2ddcc0000000p+10
604	0x1.383d280000000p-5	0x1.0e4a740000000p+1	0x1.e4ad340000000p+0	0x1.b45fca0000000p-1	0x1.c2ddce0000000p+10
605	0x1.5aaeee0000000p-5	0x1.56160c0000000p+0	0x1.1f48600000000p+0	0x1.3e00ca0000000p-1	0x1.c2ddce0000000p+10
606	0x1.5db0040000000p-5	0x1.c2223e0000000p-1	0x1.91c6b40000000p-1	0x1.5a44540000000p-2	0x1.c2ddce0000000p+10
607	0x1.9728da0000000p-6	0x1.5e930e0000000p-1	0x1.3021660000000p-1	0x1.2a59540000000p-2	0x1.c2ddce0000000p+10
608	0x1.e1d9560000000p-6	0x1.4163e20000000p+0	0x1.1e11dc0000000p+0	0x1.05e0500000000p-1	0x1.c2ddce0000000p+10
609	0x1.8687200000000p-6	0x1.b3b7fe0000000p-1	0x1.54952a0000000p-1	0x1.f8e0800000000p-2	0x1.c2ddce0000000p+10
610	0x1.d5dc340000000p-6	0x1.3a77260000000p+0	0x1.07dbe80000000p+0	0x1.396c840000000p-1	0x1.c2ddce0000000p+10
611	0x1.26dbd00000000p-5	0x1.2c3d180000000p+0	0x1.07cf2c0000000p+0	0x1.d0cc120000000p-2	0x1.c2ddce0000000p+10
612	0x1.da9cb00000000p-5	0x1.2674fe0000000p+1	0x1.076a2a0000000p+1	0x1.d8ef440000000p-1	0x1.c2ddce0000000p+10
613	0x1.e300600000000p-6	0x1.d709dc0000000p+1	0x1.99415e0000000p+1	0x1.c759800000000p+0	0x1.c2ddce0000000p+10
614	0x1.607cf60000000p-5	0x1.23f4740000000p+1	0x1.fb24860000000p+0	0x1.1205460000000p+0	0x1.c2ddce0000000p+10
615	0x1.2067b40000000p-5	0x1.2344840000000p+0	0x1.fc9fb20000000p-1	0x1.051aa80000000p-1	0x1.c2ddce0000000p+10
616	0x1.6836460000000p-5	0x1.4dbe900000000p+0	0x1.1d73120000000p+0	0x1.3cca5a0000000p-1	0x1.c2ddce0000000p+10
617	0x1.dcd4f40000000p-6	0x1.e805500000000p-1	0x1.9d14fe0000000p-1	0x1.ca330c0000000p-2	0x1.c2ddce0000000p+10
618	0x1.1f13860000000p-5	0x1.d40c400000000p+0	0x1.7d3fca0000000p+0	0x1.fb3f880000000p-1	0x1.c2ddce0000000p+10
619	0x1.34320e0000000p-5	0x1.314b360000000p+0	0x1.0d8ca60000000p+0	0x1.dbfc140000000p-2	0x1.c2ddce0000000p+10
620	0x1.3173600000000p-5	0x1.a260960000000p+0	0x1.6c38ba0000000p+0	0x1.7cf4b20000000p-1	0x1.c2ddce0000000p+10
621	0x1.4f2f140000000p-6	0x1.6fbaf60000000p+0	0x1.391ace0000000p+0	0x1.785f8a0000000p-1	0x1.c2ddce0000000p+10
622	0x1.fa21e00000000p-6	0x1.bb2fb60000000p-1	0x1.8462420000000p-1	0x1.5dd2120000000p-2	0x1.c2ddd00000000p+10
623	0x1.5788e60000000p-6	0x1.dd4f0a0000000p-1	0x1.a037020000000p-1	0x1.b524340000000p-2	0x1.c2ddd00000000p+10
624	0x1.b62a500000000p-6	0x1.2a40740000000p+0	0x1.00fccc0000000p+0	0x1.195f100000000p-1	0x1.c2ddd00000000p+10
625	0x1.3934c40000000p-5	0x1.ad94a00000000p-1	0x1.6e7aaa0000000p-1	0x1.8ff9ec0000000p-2	0x1.c2ddd00000000p+10
626	0x1.8e2b660000000p-5	0x1.090cee0000000p+0	0x1.c8e98a0000000p-1	0x1.e210dc0000000p-2	0x1.c2ddd00000000p+10
627	0x1.b6e96a0000000p-6	0x1.58b0200000000p+0	0x1.2f1a920000000p+0	0x1.2370500000000p-1	0x1.c2ddd20000000p+10
628	0x1.b6eea00000000p-4	0x1.fcf3f80000000p+1	0x1.735ee40000000p+1	0x1.5366fa0000000p+1	0x1.c2ddd00000000p+10
629	0x1.321e960000000p-5	0x1.1b6e640000000p+0	0x1.e892d00000000p-1	0x1.a79cb60000000p-2	0x1.c2ddd00000000p+10
630	0x1.d43f940000000p-6	0x1.d805ec0000000p-1	0x1.9e46f80000000p-1	0x1.7e039a0000000p-2	0x1.c2ddd20000000p+10
631	0x1.21b1660000000p-5	0x1.34b0280000000p+0	0x1.13561e0000000p+0	0x1.0eae9c0000000p-1	0x1.c2ddd00000000p+10
632	0x1.c926a60000000p-6	0x1.8a9ecc0000000p-1	0x1.4753ee0000000p-1	0x1.85097a0000000p-2	0x1.c2ddd00000000p+10
633	0x1.b77e7a0000000p-5	0x1.1d3afc0000000p+0	0x1.e9c8da0000000p-1	0x1.f3c25a0000000p-2	0x1.c2ddd00000000p+10
634	0x1.6e84000000000p-6	0x1.7b5aae0000000p-1	0x1.3aed8e0000000p-1	0x1.63da1e0000000p-2	0x1.c2ddd20000000p+10
635	0x1.aa4e5a0000000p-6	0x1.aab7820000000p-1	0x1.7b86f60000000p-1	0x1.5a63be0000000p-2	0x1.c2ddd00000000p+10
636	0x1.1df8f60000000p-5	0x1.3b5ae00000000p+0	0x1.1a6d2c0000000p+0	0x1.f9c43e0000000p-2	0x1.c2ddd00000000p+10
637	0x1.0251f60000000p-5	0x1.2626380000000p+0	0x1.fd766a0000000p-1	0x1.1845580000000p-1	0x1.c2ddd00000000p+10
638	0x1.e457940000000p-6	0x1.bf940a0000000p+0	0x1.85cd6c0000000p+0	0x1.7b05c40000000p-1	0x1.c2ddd00000000p+10
639	0x1.c348b40000000p-6	0x1.6f319c0000000p-1	0x1.3cca4a0000000p-1	0x1.3e7eb80000000p-2	0x1.c2ddd00000000p+10
640	0x1.c1d2900000000p-6	0x1.d2099e0000000p-1	0x1.949fbc0000000p-1	0x1.9b5c180000000p-2	0x1.c2ddd00000000p+10
641	0x1.b642ce0000000p-5	0x1.5cba860000000p+0	0x1.37bf760000000p+0	0x1.19f5ca0000000p-1	0x1.c2ddd00000000p+10
642	0x1.4dd5320000000p-6	0x1.13d2600000000p+0	0x1.e0053e0000000p-1	0x1.fd1a900000000p-2	0x1.c2ddd00000000p+10
643	0x1.15c49e0000000p-5	0x1.0737720000000p+0	0x1.ac0fea0000000p-1	0x1.27108a0000000p-1	0x1.c2ddd00000000p+10
644	0x1.b3f85e0000000p-6	0x1.40862c0000000p+0	0x1.1d7a160000000p+0	0x1.0e0a280000000p-1	0x1.c2ddd00000000p+10
645	0x1.060d4e0000000p-5	0x1.2557a60000000p+0	0x1.f28c620000000p-1	0x1.2137c00000000p-1	0x1.c2ddd00000000p+10
646	0x1.ce721a0000000p-5	0x1.8f5c5c0000000p+1	0x1.637b480000000p+1	0x1.5399fa0000000p+0	0x1.c2ddd00000000p+10
647	0x1.3368760000000p-5	0x1.c5a1f00000000p+0	0x1.782a860000000p+0	0x1.e71d300000000p-1	0x1.c2ddd00000000p+10
648	0x1.fbe41a0000000p-6	0x1.2da5280000000p+0	0x1.0ac28e0000000p+0	0x1.0b89b40000000p-1	0x1.c2ddd00000000p+10
649	0x1.6b2d520000000p-6	0x1.c3ce8a0000000p-1	0x1.8a7a9e0000000p-1	0x1.7089460000000p-2	0x1.c2ddd00000000p+10
650	0x1.9ae78e0000000p-6	0x1.c487c60000000p-1	0x1.8962e80000000p-1	0x1.8bf35c0000000p-2	0x1.c2ddd20000000p+10
651	0x1.63fabe0000000p-5	0x1.9cd8780000000p+0	0x1.65e0640000000p+0	0x1.7b86a40000000p-1	0x1.c2ddd00000000p+10
652	0x1.0b53160000000p-6	0x1.0b37f80000000p-1	0x1.d65cae0000000p-2	0x1.bb0b780000000p-3	0x1.c2ddd20000000p+10
653	0x1.725e4e0000000p-5	0x1.da9b840000000p-1	0x1.a434ec0000000p-1	0x1.7017140000000p-2	0x1.c2ddd20000000p+10
654	0x1.4e001e0000000p-5	0x1.28c62c0000000p+0	0x1.dfc7d60000000p-1	0x1.ed45460000000p-2	0x1.c2ddd20000000p+10
655	0x1.54e2d60000000p-5	0x1.2fdb7a0000000p+0	0x1.081b440000000p+0	0x1.1419280000000p-1	0x1.c2ddd20000000p+10
656	0x1.5d38c60000000p-5	0x1.eea0600000000p+0	0x1.c7c3360000000p+0	0x1.6921280000000p-1	0x1.c2ddd20000000p+10
657	0x1.8daf740000000p-6	0x1.fc2bf00000000p-1	0x1.bc05000000000p-1	0x1.a6172c0000000p-2	0x1.c2ddd20000000p+10
658	0x1.f2f16a0000000p-6	0x1.fe595a0000000p-1	0x1.ad7b360000000p-1	0x1.c5211c0000000p-2	0x1.c2ddd20000000p+10
659	0x1.10655e0000000p-5	0x1.5565a00000000p+0	0x1.2a4eac0000000p+0	0x1.26f68e0000000p-1	0x1.c2ddd20000000p+10
660	0x1.8b536e0000000p-6	0x1.9c56960000000p-1	0x1.68542a0000000p-1	0x1.5e84b00000000p-2	0x1.c2ddd20000000p+10
661	0x1.3ce0240000000p-5	0x1.28f5dc0000000p+0	0x1.0836aa0000000p+0	0x1.e6155a0000000p-2	0x1.c2ddd20000000p+10
662	0x1.3f158e0000000p-5	0x1.2076e20000000p+0	0x1.f2db7a0000000p-1	0x1.f8a5800000000p-2	0x1.c2ddd20000000p+10
663	0x1.d898ee0000000p-6	0x1.2f0b180000000p-1	0x1.0945220000000p-1	0x1.d1d4aa0000000p-3	0x1.c2ddd20000000p+10
664	0x1.55b7060000000p-6	0x1.8f998e0000000p-1	0x1.5d45240000000p-1	0x1.40b37a0000000p-2	0x1.c2ddd20000000p+10
665	0x1.6055200000000p-6	0x1.3b7b8c0000000p+1	0x1.1ac8be0000000p+1	0x1.12f53c0000000p+0	0x1.c2ddd20000000p+10
666	0x1.03a7d00000000p-6	0x1.19c9420000000p+0	0x1.ef210e0000000p-1	0x1.f4816e0000000p-2	0x1.c2ddd20000000p+10
667	0x1.0128cc0000000p-5	0x1.21cd780000000p+0	0x1.0280de0000000p+0	0x1.d195200000000p-2	0x1.c2ddd20000000p+10
668	0x1.1f51200000000p-5	0x1.e0a9360000000p-1	0x1.b1f6c20000000p-1	0x1.40141a0000000p-2	0x1.c2ddd20000000p+10
669	0x1.f3204e0000000p-6	0x1.6c9d5e0000000p-1	0x1.2e88d20000000p-1	0x1.781f0e0000000p-2	0x1.c2ddd20000000p+10
670	0x1.a2950a0000000p-6	0x1.00673e0000000p+0	0x1.ae321a0000000p-1	0x1.fd35680000000p-2	0x1.c2ddd20000000p+10
671	0x1.c643a00000000p-6	0x1.cb190e0000000p-1	0x1.9164ce0000000p-1	0x1.6060520000000p-2	0x1.c2ddd20000000p+10
672	0x1.41c8960000000p-5	0x1.69a56c0000000p+0	0x1.3591860000000p+0	0x1.4f48b60000000p-1	0x1.c2ddd20000000p+10
673	0x1.e064340000000p-6	0x1.5f56ac0000000p+0	0x1.395bf00000000p+0	0x1.2fccba0000000p-1	0x1.c2ddd20000000p+10
674	0x1.f39ac00000000p-6	0x1.a5f5840000000p-1	0x1.72f1180000000p-1	0x1.5790c00000000p-2	0x1.c2ddd20000000p+10
675	0x1.2d758e0000000p-5	0x1.9f4f3e0000000p-1	0x1.6ffc020000000p-1	0x1.1d726e0000000p-2	0x1.c2ddd20000000p+10
676	0x1.6edb9e0000000p-5	0x1.9515720000000p-1	0x1.4bd9c20000000p-1	0x1.555d220000000p-2	0x1.c2ddd20000000p+10
677	0x1.3001180000000p-5	0x1.0ba37c0000000p+0	0x1.b8dff20000000p-1	0x1.171d960000000p-1	0x1.c2ddd20000000p+10
678	0x1.0e86320000000p-5	0x1.bac7f40000000p-1	0x1.8954520000000p-1	0x1.64a1c00000000p-2	0x1.c2ddd20000000p+10
679	0x1.d490fa0000000p-6	0x1.ea5dc20000000p-1	0x1.96b5dc0000000p-1	0x1.ec48580000000p-2	0x1.c2ddd20000000p+10
680	0x1.82b6060000000p-6	0x1.86eca80000000p-1	0x1.5720700000000p-1	0x1.2395420000000p-2	0x1.c2ddd20000000p+10
681	0x1.0492be0000000p-4	0x1.d43bee0000000p+0	0x1.9dfd5c0000000p+0	0x1.8deb440000000p-1	0x1.c2ddd20000000p+10
682	0x1.6c247e0000000p-6	0x1.aeb1540000000p-1	0x1.6813600000000p-1	0x1.a758c80000000p-2	0x1.c2ddd20000000p+10
683	0x1.f20f960000000p-7	0x1.8fdf180000000p-1	0x1.503e2e0000000p-1	0x1.7ba0b80000000p-2	0x1.c2ddd40000000p+10
684	0x1.2f8d160000000p-5	0x1.3931060000000p+0	0x1.12371e0000000p+0	0x1.18634e0000000p-1	0x1.c2ddd20000000p+10
685	0x1.1834f60000000p-5	0x1.d4f7fe0000000p-1	0x1.9525760000000p-1	0x1.a1956e0000000p-2	0x1.c2ddd40000000p+10
686	0x1.b5ed6e0000000p-6	0x1.fcfa400000000p-1	0x1.8c0a780000000p-1	0x1.2e25520000000p-1	0x1.c2ddd40000000p+10
687	0x1.bfb2660000000p-6	0x1.b716760000000p-1	0x1.6a1fd80000000p-1	0x1.c7f9040000000p-2	0x1.c2ddd40000000p+10
688	0x1.a0b5260000000p-6	0x1.61edfa0000000p-1	0x1.2e04a40000000p-1	0x1.1b7ca60000000p-2	0x1.c2ddd40000000p+10
689	0x1.21bfd00000000p-6	0x1.04aeb00000000p+0	0x1.b00fb00000000p-1	0x1.1a3c720000000p-1	0x1.c2ddd40000000p+10
690	0x1.f8c7d60000000p-6	0x1.8948200000000p-1	0x1.5466c60000000p-1	0x1.5075100000000p-2	0x1.c2ddd40000000p+10
691	0x1.1ec8580000000p-5	0x1.4c328c0000000p+0	0x1.2c40f40000000p+0	0x1.ff46ce0000000p-2	0x1.c2ddd40000000p+10
692	0x1.3103b60000000p-5	0x1.ce7b500000000p-1	0x1.a0b8d00000000p-1	0x1.5d22c40000000p-2	0x1.c2ddd40000000p+10
693	0x1.c083fe0000000p-6	0x1.9ff6940000000p-1	0x1.6494020000000p-1	0x1.75cfba0000000p-2	0x1.c2ddd40000000p+10
694	0x1.8e53860000000p-6	0x1.94c44c0000000p-1	0x1.66ca7e0000000p-1	0x1.5171d00000000p-2	0x1.c2ddd60000000p+10
695	0x1.204c3e0000000p-5	0x1.4ba7460000000p+0	0x1.099f140000000p+0	0x1.787f240000000p-1	0x1.c2ddd60000000p+10
696	0x1.9cda040000000p-6	0x1.9f0fe60000000p-1	0x1.69c3be0000000p-1	0x1.41892c0000000p-2	0x1.c2ddd40000000p+10
697	0x1.e9cd540000000p-6	0x1.5f4eb20000000p-1	0x1.230ab60000000p-1	0x1.4773b40000000p-2	0x1.c2ddd60000000p+10
698	0x1.8498a40000000p-6	0x1.bf88180000000p-1	0x1.814f3a0000000p-1	0x1.8f96c60000000p-2	0x1.c2ddd60000000p+10
699	0x1.a498540000000p-6	0x1.7ce5540000000p-1	0x1.4ce37e0000000p-1	0x1.34e3b80000000p-2	0x1.c2ddd60000000p+10
700	0x1.50666e0000000p-5	0x1.a806800000000p-1	0x1.6e7ae60000000p-1	0x1.2d54c80000000p-2	0x1.c2ddd60000000p+10
701	0x1.6f945e0000000p-6	0x1.a66acc0000000p-1	0x1.5b741a0000000p-1	0x1.a32dc20000000p-2	0x1.c2ddd60000000p+10
702	0x1.71660a0000000p-6	0x1.75edd00000000p-1	0x1.3601840000000p-1	0x1.4654fe0000000p-2	0x1.c2ddd20000000p+10
703	0x1.2f4dde0000000p-5	0x1.0a28600000000p+0	0x1.d5aaa00000000p-1	0x1.9de4a80000000p-2	0x1.c2ddd20000000p+10
704	0x1.4bc4ae0000000p-6	0x1.8a26260000000p-1	0x1.531b6e0000000p-1	0x1.559b9a0000000p-2	0x1.c2ddd40000000p+10
705	0x1.b9558e0000000p-6	0x1.b6d9640000000p+0	0x1.496a7a0000000p+0	0x1.1cfece0000000p+0	0x1.c2ddd40000000p+10
706	0x1.5efe960000000p-5	0x1.a2de900000000p+0	0x1.7031040000000p+0	0x1.5e0bda0000000p-1	0x1.c2ddd40000000p+10
707	0x1.0510fe0000000p-5	0x1.60bb120000000p+0	0x1.225c700000000p+0	0x1.7d8c4c0000000p-1	0x1.c2ddd40000000p+10
708	0x1.b5a3ee0000000p-6	0x1.41af3e0000000p-1	0x1.1371ec0000000p-1	0x1.0674480000000p-2	0x1.c2ddd40000000p+10
709	0x1.8e19de0000000p-6	0x1.bb96c00000000p-1	0x1.56c05c0000000p-1	0x1.0b3d580000000p-1	0x1.c2ddd80000000p+10
710	0x1.0428dc0000000p-5	0x1.5aae580000000p+0	0x1.2786ea0000000p+0	0x1.54195c0000000p-1	0x1.c2ddd80000000p+10
711	0x1.0a456e0000000p-5	0x1.9c12e00000000p-1	0x1.5e7d3a0000000p-1	0x1.5613480000000p-2	0x1.c2ddd80000000p+10
712	0x1.03a3060000000p-5	0x1.49fd460000000p+0	0x1.1f3f300000000p+0	0x1.2b909a0000000p-1	0x1.c2ddd80000000p+10
713	0x1.bb913a0000000p-6	0x1.3565900000000p-1	0x1.0d66f20000000p-1	0x1.e0146a0000000p-3	0x1.c2ddd80000000p+10
714	0x1.d5b67e0000000p-6	0x1.57fdb20000000p+0	0x1.2c40560000000p+0	0x1.3b75a60000000p-1	0x1.c2ddd80000000p+10
715	0x1.13ae0c0000000p-5	0x1.2be4260000000p+0	0x1.1068720000000p+0	0x1.c569b00000000p-2	0x1.c2ddd80000000p+10
716	0x1.be35760000000p-7	0x1.de5b7e0000000p-1	0x1.a270300000000p-1	0x1.ad8e940000000p-2	0x1.c2ddd80000000p+10
